Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor
2016-07-13,51.969173,51.78104782104492,52.17585754394531,54.290672302246094,52.37821578979492,52.545047760009766,52.25703430175781,49.897796630859375,52.611793518066406,51.609031677246094,54.793,59.565
2016-07-14,51.63224,51.0344123840332,51.471221923828125,52.62234115600586,51.88255310058594,52.68461227416992,51.742095947265625,49.233558654785156,52.27073287963867,50.9451789855957,55.98,59.422
2016-07-15,51.32138,50.7422981262207,51.35917663574219,52.93505859375,51.36656951904297,52.58347702026367,51.75535202026367,48.821163177490234,52.199005126953125,50.020015716552734,57.436,59.47
2016-07-16,52.48106,51.36323165893555,52.19758605957031,52.31106948852539,52.094730377197266,53.615577697753906,52.371376037597656,49.88813400268555,53.4697151184082,50.055118560791016,58.997,59.676
2016-07-17,54.902145,53.5084114074707,54.56542205810547,55.03226852416992,54.73619842529297,54.56020736694336,54.81376266479492,53.34516525268555,55.06117630004883,52.724517822265625,60.479,59.931
2016-07-18,57.604057,55.17961883544922,55.98265075683594,56.69469451904297,56.62178039550781,56.15398025512695,56.34363555908203,56.13446807861328,56.28276443481445,56.143978118896484,61.765,60.251
2016-07-19,59.718773,56.65904998779297,57.217987060546875,58.739402770996094,58.12375259399414,57.74729919433594,57.37705993652344,57.82200241088867,57.844810485839844,59.06816864013672,62.756,60.561
2016-07-20,62.286118,58.561561584472656,58.67356491088867,59.080684661865234,59.66738510131836,59.379913330078125,58.69175720214844,59.99755859375,59.75176239013672,60.49419021606445,63.382,60.681
2016-07-21,64.11894,60.43808364868164,60.34406661987305,61.79775619506836,62.04222869873047,60.44459533691406,60.85911560058594,62.20720672607422,62.40110778808594,62.35432815551758,63.634,60.763
2016-07-22,66.25663,60.96213150024414,61.448543548583984,61.752010345458984,62.771053314208984,61.63726806640625,61.32785415649414,62.907493591308594,62.709144592285156,63.080345153808594,63.63,60.959
2016-07-23,65.57037,60.710174560546875,61.09988021850586,62.31501770019531,61.979923248291016,61.651119232177734,60.91487121582031,62.01515197753906,63.19348907470703,62.69038009643555,63.585,60.937
2016-07-24,63.56117,58.73354721069336,58.93568420410156,59.38840103149414,59.65288162231445,60.30033493041992,58.31010437011719,60.16679000854492,61.18378448486328,61.159034729003906,63.647,60.666
2016-07-25,61.96895,59.27439880371094,59.37559127807617,60.79987335205078,59.85600662231445,60.05092239379883,59.165130615234375,59.72057342529297,62.66075134277344,60.19375991821289,63.854,60.601
2016-07-26,62.193047,59.62013244628906,60.524715423583984,60.091026306152344,60.768836975097656,62.21778106689453,59.90118408203125,60.318626403808594,63.20729446411133,60.12210464477539,64.17,60.802
2016-07-27,61.66892,60.8437385559082,61.954586029052734,62.476863861083984,61.89228439331055,63.077369689941406,61.164363861083984,59.982452392578125,63.81817626953125,62.05561828613281,64.514,61.056
2016-07-28,62.024963,60.03677749633789,61.55751419067383,60.931888580322266,62.14114761352539,63.44010543823242,60.820045471191406,60.19949722290039,63.355167388916016,62.56451416015625,64.778,61.314
2016-07-29,61.61217,60.14403533935547,61.704917907714844,62.19142532348633,62.3774299621582,63.734764099121094,61.769134521484375,60.17024230957031,63.39154815673828,62.578983306884766,64.939,61.472
2016-07-30,63.293552,60.52199935913086,62.905330657958984,63.047447204589844,63.18939208984375,64.46112823486328,62.41461181640625,61.062705993652344,63.382957458496094,63.06295394897461,65.04,61.619
2016-07-31,62.864113,61.30328369140625,63.71192932128906,64.79698181152344,63.45820617675781,64.41348266601562,62.94988250732422,61.7924690246582,63.45641326904297,63.814300537109375,65.094,61.768
2016-08-01,64.10105,61.38178253173828,64.02078247070312,63.68413162231445,63.771724700927734,65.01232147216797,63.314815521240234,62.23963165283203,63.05498504638672,63.68104934692383,65.057,61.893
2016-08-02,64.21222,61.7306022644043,64.50037384033203,64.7916488647461,64.89667510986328,64.8265151977539,63.85958480834961,62.67540740966797,63.23881149291992,64.13313293457031,64.936,61.969
2016-08-03,64.76541,61.66459274291992,64.31993103027344,64.29320526123047,64.87774658203125,65.02217102050781,64.17023468017578,63.3745002746582,63.95400619506836,64.09693908691406,64.766,62.02
2016-08-04,64.247765,62.59865188598633,64.92291259765625,65.18878936767578,64.70722961425781,64.4272232055664,64.99044799804688,63.81523513793945,64.025390625,64.6317138671875,64.519,62.055
2016-08-05,63.78555,62.08618927001953,64.36375427246094,64.18696594238281,65.0989761352539,64.48983001708984,65.16786193847656,64.17890930175781,64.24466705322266,64.86576843261719,64.134,62.098
2016-08-06,62.73012,62.36267852783203,64.53357696533203,64.29234313964844,64.45082092285156,64.01536560058594,65.5763931274414,64.43963623046875,63.98871612548828,64.8687515258789,63.607,62.231
2016-08-07,62.268066,62.07780456542969,64.46084594726562,63.67823028564453,64.64826965332031,64.57574462890625,65.2194595336914,64.7883071899414,63.375648498535156,65.14471435546875,62.98,62.283
2016-08-08,61.39156,62.79545211791992,64.828857421875,64.55142974853516,65.44396209716797,64.6814956665039,65.52207946777344,65.24311065673828,64.25316619873047,65.14239501953125,62.269,62.361
2016-08-09,62.249676,62.72706604003906,64.99920654296875,63.552852630615234,65.8577880859375,65.44832611083984,65.10523986816406,64.57373046875,64.20811462402344,64.98432159423828,61.444,62.512
2016-08-10,61.323376,61.5910758972168,63.443973541259766,62.643192291259766,63.9111213684082,64.40785217285156,63.336708068847656,63.386444091796875,62.065914154052734,63.49986267089844,60.615,62.504
2016-08-11,58.661884,59.157955169677734,60.0105094909668,60.513309478759766,60.80561065673828,61.16301727294922,60.487117767333984,59.57191848754883,58.710025787353516,60.32765579223633,59.937,62.196
2016-08-12,57.810593,58.105525970458984,59.248905181884766,60.56416702270508,57.73483657836914,59.76108169555664,59.56636428833008,57.97237777709961,57.3818359375,59.19563293457031,59.569,61.874
2016-08-13,57.138374,57.04502868652344,58.097137451171875,59.268898010253906,57.56217956542969,58.661163330078125,58.861549377441406,57.084373474121094,56.822750091552734,57.645694732666016,59.573,61.727
2016-08-14,56.64572,57.35041046142578,57.72641372680664,59.87630081176758,57.26396179199219,58.94445037841797,58.96772766113281,56.68473815917969,56.71084976196289,57.4676513671875,59.861,61.613
2016-08-15,57.252056,56.31029510498047,57.29289245605469,60.05744171142578,56.685699462890625,58.62392807006836,58.647857666015625,55.273223876953125,56.318077087402344,57.99345779418945,60.234,61.549
2016-08-16,57.255127,56.745426177978516,58.038047790527344,61.18381118774414,55.99469757080078,59.083282470703125,59.373226165771484,56.423133850097656,57.086368560791016,58.88511657714844,60.511,61.556
