Y,M,D,h,m,s,Hs,Tp,Dir
2000,8,17,0,0,0,0.224,10.757,55.673
2000,8,17,3,0,0,0.222,10.657,55.249
2000,8,17,6,0,0,0.228,10.587,54.809
2000,8,17,9,0,0,0.238,10.527,54.434
2000,8,17,12,0,0,0.253,10.49,54.557
2000,8,17,15,0,0,0.339,11.093,56.416
2000,8,17,18,0,0,1.035,5.011,34.488
2000,8,17,21,0,0,1.618,5.843,35.595
2000,8,18,0,0,0,1.988,6.521,38.224
2000,8,18,3,0,0,2.429,7.241,41.417
2000,8,18,6,0,0,2.715,8.177,44.045
2000,8,18,9,0,0,3.064,8.797,45.43
2000,8,18,12,0,0,2.665,9.266,45.617
2000,8,18,15,0,0,2.218,9.567,46.662
2000,8,18,18,0,0,2.013,9.609,48.679
2000,8,18,21,0,0,1.9,9.677,51.283
2000,8,19,0,0,0,1.833,9.807,53.1
2000,8,19,3,0,0,1.77,9.928,53.449
2000,8,19,6,0,0,1.697,9.959,52.659
2000,8,19,9,0,0,1.617,9.951,51.435
2000,8,19,12,0,0,1.528,9.925,50.488
2000,8,19,15,0,0,1.44,9.869,49.78
2000,8,19,18,0,0,1.379,9.781,49.085
2000,8,19,21,0,0,1.342,9.639,48.591
2000,8,20,0,0,0,1.29,9.425,48.777
2000,8,20,3,0,0,1.189,9.07,48.086
2000,8,20,6,0,0,1.038,8.845,48.673
2000,8,20,9,0,0,0.866,8.822,49.658
2000,8,20,12,0,0,0.707,8.919,50.765
2000,8,20,15,0,0,0.579,9.054,51.187
2000,8,20,18,0,0,0.49,9.155,50.884
2000,8,20,21,0,0,0.436,9.127,49.566
2000,8,21,0,0,0,0.406,9,47.927
2000,8,21,3,0,0,0.394,8.855,47.439
2000,8,21,6,0,0,0.393,8.71,47.926
2000,8,21,9,0,0,0.394,8.545,49.118
2000,8,21,12,0,0,0.394,8.429,46.108
2000,8,21,15,0,0,0.39,8.387,47.351
2000,8,21,18,0,0,0.384,8.375,48.558
2000,8,21,21,0,0,0.377,8.37,49.61
2000,8,22,0,0,0,0.368,8.349,50.438
2000,8,22,3,0,0,0.355,8.293,51.049
2000,8,22,6,0,0,0.342,8.217,51.274
2000,8,22,9,0,0,0.329,8.129,51.676
2000,8,22,12,0,0,0.317,8.043,51.982
2000,8,22,15,0,0,0.305,7.969,52.232
2000,8,22,18,0,0,0.292,7.894,52.437
2000,8,22,21,0,0,0.368,7.794,52.352
2000,8,23,0,0,0,0.402,7.723,52.527
2000,8,23,3,0,0,0.339,7.708,52.615
2000,8,23,6,0,0,0.359,7.988,53.354
2000,8,23,9,0,0,0.402,9.264,57.158
2000,8,23,12,0,0,0.352,9.241,55.129
2000,8,23,15,0,0,0.295,9.051,55.175
2000,8,23,18,0,0,0.28,8.918,55.066
2000,8,23,21,0,0,0.274,8.83,54.886
2000,8,24,0,0,0,0.27,8.736,54.886
2000,8,24,3,0,0,0.289,8.628,55.103
2000,8,24,6,0,0,0.315,8.482,55.434
2000,8,24,9,0,0,0.321,8.316,54.382
2000,8,24,12,0,0,0.32,8.208,54.363
2000,8,24,15,0,0,0.269,8.145,54.468
2000,8,24,18,0,0,0.257,8.107,54.536
2000,8,24,21,0,0,0.256,8.103,54.578
2000,8,25,0,0,0,0.256,8.157,54.554
2000,8,25,3,0,0,0.319,9.277,55.693
2000,8,25,6,0,0,0.578,3.914,37.05
2000,8,25,9,0,0,0.892,4.643,38.602
2000,8,25,12,0,0,1.053,5.12,40.081
2000,8,25,15,0,0,1.177,5.467,38.309
2000,8,25,18,0,0,1.433,5.732,38.434
2000,8,25,21,0,0,1.765,6.144,38.088
2000,8,26,0,0,0,1.877,6.785,39.444
2000,8,26,3,0,0,1.844,7.131,40.905
2000,8,26,6,0,0,1.822,7.521,43.644
2000,8,26,9,0,0,1.868,7.823,42.233
2000,8,26,12,0,0,1.842,8.027,44.019
2000,8,26,15,0,0,1.773,8.717,42.778
2000,8,26,18,0,0,1.885,9.211,43.808
2000,8,26,21,0,0,1.881,9.336,44.724
2000,8,27,0,0,0,1.767,9.326,45.541
2000,8,27,3,0,0,1.635,9.141,46.758
2000,8,27,6,0,0,1.515,8.961,46.502
2000,8,27,9,0,0,1.425,8.899,46.003
2000,8,27,12,0,0,1.391,8.985,45.474
2000,8,27,15,0,0,1.408,9.321,44.263
2000,8,27,18,0,0,1.439,9.544,44.838
2000,8,27,21,0,0,1.449,9.592,45.816
2000,8,28,0,0,0,1.429,9.547,46.855
2000,8,28,3,0,0,1.388,9.479,47.632
2000,8,28,6,0,0,1.339,9.439,48.102
2000,8,28,9,0,0,1.287,9.449,48.234
2000,8,28,12,0,0,1.23,9.49,48.324
2000,8,28,15,0,0,1.167,9.539,48.752
2000,8,28,18,0,0,1.091,9.599,49.581
2000,8,28,21,0,0,1.001,9.666,50.415
2000,8,29,0,0,0,0.916,9.702,50.932
2000,8,29,3,0,0,0.849,9.707,51.178
2000,8,29,6,0,0,0.797,9.675,51.325
2000,8,29,9,0,0,0.756,9.605,51.731
2000,8,29,12,0,0,0.722,9.509,52.49
2000,8,29,15,0,0,0.692,9.381,53.411
2000,8,29,18,0,0,0.706,9.229,50.535
2000,8,29,21,0,0,0.75,9.136,51.44
2000,8,30,0,0,0,0.749,9.078,52.319
2000,8,30,3,0,0,0.862,9.083,53.127
2000,8,30,6,0,0,1.191,5.564,48.432
2000,8,30,9,0,0,1.534,5.618,49.025
2000,8,30,12,0,0,1.9,6.413,51.412
2000,8,30,15,0,0,1.632,6.651,47.398
2000,8,30,18,0,0,1.383,7.159,45.23
2000,8,30,21,0,0,1.338,7.255,44.99
2000,8,31,0,0,0,1.221,7.295,45.001
2000,8,31,3,0,0,1.074,7.388,45.047
2000,8,31,6,0,0,1.023,7.757,45.345
2000,8,31,9,0,0,1.013,8.599,49.3
2000,8,31,12,0,0,1.009,8.854,48.187
2000,8,31,15,0,0,0.983,8.926,47.47
2000,8,31,18,0,0,0.927,8.909,47.179
2000,8,31,21,0,0,0.845,8.85,47.252
2000,9,1,0,0,0,0.781,8.789,47.612
2000,9,1,3,0,0,0.735,8.798,48.166
2000,9,1,6,0,0,0.7,8.964,48.858
2000,9,1,9,0,0,0.687,9.161,49.614
2000,9,1,12,0,0,0.682,9.137,50.305
2000,9,1,15,0,0,0.681,9.022,50.96
2000,9,1,18,0,0,0.699,8.916,51.773
2000,9,1,21,0,0,0.731,8.843,52.617
2000,9,2,0,0,0,0.68,8.798,53.398
2000,9,2,3,0,0,0.644,8.788,54.202
2000,9,2,6,0,0,0.622,8.822,55.029
2000,9,2,9,0,0,0.607,8.901,55.781
2000,9,2,12,0,0,0.595,8.992,56.395
2000,9,2,15,0,0,0.585,9.033,57.124
2000,9,2,18,0,0,0.576,9.022,57.488
2000,9,2,21,0,0,0.551,9.016,58.035
2000,9,3,0,0,0,0.507,9.001,58.537
2000,9,3,3,0,0,0.466,8.963,58.729
2000,9,3,6,0,0,0.435,8.934,58.849
2000,9,3,9,0,0,0.412,8.916,58.949
2000,9,3,12,0,0,0.396,8.919,59.074
2000,9,3,15,0,0,0.386,8.961,59.241
2000,9,3,18,0,0,0.412,9.107,59.58
2000,9,3,21,0,0,0.467,9.547,60.896
2000,9,4,0,0,0,0.484,10.173,60.638
2000,9,4,3,0,0,0.518,10.294,61.943
2000,9,4,6,0,0,0.534,10.229,58.263
2000,9,4,9,0,0,0.526,10.081,51.75
2000,9,4,12,0,0,0.506,9.905,49.577
2000,9,4,15,0,0,0.485,9.731,48.351
2000,9,4,18,0,0,0.475,9.626,48.603
2000,9,4,21,0,0,0.481,9.578,49.084
2000,9,5,0,0,0,0.487,9.524,49.334
2000,9,5,3,0,0,0.484,9.423,49.434
2000,9,5,6,0,0,0.466,9.293,49.597
2000,9,5,9,0,0,0.448,9.035,47.311
2000,9,5,12,0,0,0.439,8.707,47.856
2000,9,5,15,0,0,0.415,8.597,49.092
2000,9,5,18,0,0,0.369,8.907,51.197
2000,9,5,21,0,0,0.329,9.528,54.343
2000,9,6,0,0,0,0.306,11.331,67.795
2000,9,6,3,0,0,0.322,11.597,66.951
2000,9,6,6,0,0,0.373,11.832,68.546
2000,9,6,9,0,0,0.409,11.917,69.717
2000,9,6,12,0,0,0.43,11.867,70.033
2000,9,6,15,0,0,0.449,11.735,70.241
2000,9,6,18,0,0,0.545,11.573,70.316
2000,9,6,21,0,0,0.605,11.383,70.336
2000,9,7,0,0,0,0.665,11.155,70.188
2000,9,7,3,0,0,0.724,10.908,70.487
2000,9,7,6,0,0,0.711,10.84,70.868
2000,9,7,9,0,0,0.709,5.874,29.172
2000,9,7,12,0,0,0.829,5.745,27.119
2000,9,7,15,0,0,1.103,5.204,25.249
2000,9,7,18,0,0,1.198,5.988,29.008
2000,9,7,21,0,0,1.054,6.109,27.707
2000,9,8,0,0,0,0.942,5.671,26.636
2000,9,8,3,0,0,0.841,5.392,28.377
2000,9,8,6,0,0,0.739,5.331,27.263
2000,9,8,9,0,0,0.642,5.507,29.613
2000,9,8,12,0,0,0.761,5.222,29.197
2000,9,8,15,0,0,0.834,4.886,26.05
2000,9,8,18,0,0,1.014,5.091,28.143
2000,9,8,21,0,0,0.875,5.3,30.32
2000,9,9,0,0,0,0.876,5.094,32.967
2000,9,9,3,0,0,1.131,5.4,32.246
2000,9,9,6,0,0,1.61,6.047,34.535
2000,9,9,9,0,0,1.597,6.824,38.383
2000,9,9,12,0,0,1.691,7.193,40.355
2000,9,9,15,0,0,1.773,7.38,38.435
2000,9,9,18,0,0,1.634,8.04,42.064
2000,9,9,21,0,0,1.421,8.352,42.258
2000,9,10,0,0,0,1.288,8.425,42.894
2000,9,10,3,0,0,1.242,8.376,43.236
2000,9,10,6,0,0,1.232,8.226,42.534
2000,9,10,9,0,0,1.014,8.187,42.029
2000,9,10,12,0,0,0.84,8.192,41.952
2000,9,10,15,0,0,0.789,8.217,42.096
2000,9,10,18,0,0,0.75,8.228,42.344
2000,9,10,21,0,0,0.723,8.185,42.556
2000,9,11,0,0,0,0.733,8.114,42.86
2000,9,11,3,0,0,0.741,8.032,43.364
2000,9,11,6,0,0,0.742,7.953,44.126
2000,9,11,9,0,0,0.752,7.892,45.126
2000,9,11,12,0,0,0.771,7.862,46.24
2000,9,11,15,0,0,0.8,7.862,47.293
2000,9,11,18,0,0,0.83,7.876,48.231
2000,9,11,21,0,0,0.841,7.898,49.028
2000,9,12,0,0,0,0.849,7.935,49.801
2000,9,12,3,0,0,0.864,8.006,50.603
2000,9,12,6,0,0,0.879,8.115,51.409
2000,9,12,9,0,0,0.889,8.252,52.525
2000,9,12,12,0,0,0.895,8.384,53.349
2000,9,12,15,0,0,0.899,8.487,55.686
2000,9,12,18,0,0,0.9,8.554,55.841
2000,9,12,21,0,0,0.901,8.615,55.955
2000,9,13,0,0,0,0.896,8.671,56.098
2000,9,13,3,0,0,0.887,8.709,56.272
2000,9,13,6,0,0,0.883,8.718,56.475
2000,9,13,9,0,0,0.984,8.677,56.497
2000,9,13,12,0,0,1.315,8.619,56.39
2000,9,13,15,0,0,1.391,6.481,38.253
2000,9,13,18,0,0,1.144,7.95,53.988
2000,9,13,21,0,0,0.974,8.426,54.868
2000,9,14,0,0,0,0.925,8.342,54.866
2000,9,14,3,0,0,0.907,8.177,54.679
2000,9,14,6,0,0,0.896,8.242,54.819
2000,9,14,9,0,0,0.89,8.52,58.041
2000,9,14,12,0,0,0.886,8.604,58.191
2000,9,14,15,0,0,0.876,8.613,58.442
2000,9,14,18,0,0,0.871,8.598,58.767
2000,9,14,21,0,0,0.876,8.619,58.92
2000,9,15,0,0,0,0.864,8.661,58.92
2000,9,15,3,0,0,0.838,8.709,58.962
2000,9,15,6,0,0,0.792,8.761,59.142
2000,9,15,9,0,0,0.703,8.808,59.456
2000,9,15,12,0,0,0.589,8.846,59.839
2000,9,15,15,0,0,0.5,8.945,60.099
2000,9,15,18,0,0,0.436,9.118,60.299
2000,9,15,21,0,0,0.393,9.322,60.885
2000,9,16,0,0,0,0.383,9.459,60.871
2000,9,16,3,0,0,0.363,9.536,61.353
2000,9,16,6,0,0,0.354,9.565,62.141
2000,9,16,9,0,0,0.351,9.557,62.917
2000,9,16,12,0,0,0.355,9.515,63.492
2000,9,16,15,0,0,0.362,9.464,63.866
2000,9,16,18,0,0,0.37,9.422,64.085
2000,9,16,21,0,0,0.376,9.41,64.167
2000,9,17,0,0,0,0.381,9.471,64.138
2000,9,17,3,0,0,0.387,9.588,64.025
2000,9,17,6,0,0,0.392,9.648,63.922
2000,9,17,9,0,0,0.399,9.633,63.91
2000,9,17,12,0,0,0.407,9.608,64.055
2000,9,17,15,0,0,0.418,9.642,64.394
2000,9,17,18,0,0,0.427,9.813,64.954
2000,9,17,21,0,0,0.43,10.155,66.901
2000,9,18,0,0,0,0.423,10.2,67.502
2000,9,18,3,0,0,0.409,10.125,66.917
2000,9,18,6,0,0,0.39,9.814,66.985
2000,9,18,9,0,0,0.368,9.556,66.728
2000,9,18,12,0,0,0.346,9.346,66.115
2000,9,18,15,0,0,0.329,9.14,66.013
2000,9,18,18,0,0,0.351,9.026,65.381
2000,9,18,21,0,0,0.371,9.044,64.385
2000,9,19,0,0,0,0.363,9.621,62.217
2000,9,19,3,0,0,0.334,10.19,62.573
2000,9,19,6,0,0,0.317,10.218,62.194
2000,9,19,9,0,0,0.303,10.216,61.688
2000,9,19,12,0,0,0.294,10.198,61.29
2000,9,19,15,0,0,0.294,10.18,60.933
2000,9,19,18,0,0,0.302,10.095,59.728
2000,9,19,21,0,0,0.31,10.036,59.283
2000,9,20,0,0,0,0.311,9.945,58.733
2000,9,20,3,0,0,0.331,9.905,58.547
2000,9,20,6,0,0,0.345,9.905,58.516
2000,9,20,9,0,0,0.34,9.919,58.294
2000,9,20,12,0,0,0.325,9.924,58.147
2000,9,20,15,0,0,0.331,9.95,58.119
2000,9,20,18,0,0,0.36,9.883,57.769
2000,9,20,21,0,0,0.366,9.769,57.561
2000,9,21,0,0,0,0.376,9.619,57.224
2000,9,21,3,0,0,0.414,9.389,56.67
2000,9,21,6,0,0,0.414,9.105,53.908
2000,9,21,9,0,0,0.401,8.808,52.714
2000,9,21,12,0,0,0.42,8.635,51.99
2000,9,21,15,0,0,0.457,8.602,51.635
2000,9,21,18,0,0,0.509,8.805,51.46
2000,9,21,21,0,0,0.572,9.263,52.121
2000,9,22,0,0,0,0.638,9.459,51.784
2000,9,22,3,0,0,0.71,9.588,51.796
2000,9,22,6,0,0,0.785,9.711,52.127
2000,9,22,9,0,0,0.86,9.861,52.606
2000,9,22,12,0,0,0.936,10.04,53.147
2000,9,22,15,0,0,1.012,10.181,53.842
2000,9,22,18,0,0,1.081,10.261,53.997
2000,9,22,21,0,0,1.127,10.3,54.116
2000,9,23,0,0,0,1.144,10.31,54.243
2000,9,23,3,0,0,1.141,10.288,54.381
2000,9,23,6,0,0,1.128,10.25,54.57
2000,9,23,9,0,0,1.111,10.21,54.855
2000,9,23,12,0,0,1.092,10.19,55.129
2000,9,23,15,0,0,1.072,10.162,55.402
2000,9,23,18,0,0,1.046,10.111,55.637
2000,9,23,21,0,0,1.014,10.017,55.887
2000,9,24,0,0,0,0.978,9.904,56.178
2000,9,24,3,0,0,0.932,9.806,56.488
2000,9,24,6,0,0,0.885,9.727,56.898
2000,9,24,9,0,0,0.845,9.668,57.408
2000,9,24,12,0,0,0.808,9.615,57.882
2000,9,24,15,0,0,0.769,9.56,58.275
2000,9,24,18,0,0,0.727,9.536,58.542
2000,9,24,21,0,0,0.687,9.524,58.725
2000,9,25,0,0,0,0.665,9.513,58.807
2000,9,25,3,0,0,0.654,9.507,58.907
2000,9,25,6,0,0,0.649,9.495,59.32
2000,9,25,9,0,0,0.646,9.479,59.986
2000,9,25,12,0,0,0.652,9.448,60.672
2000,9,25,15,0,0,0.911,9.392,61.263
2000,9,25,18,0,0,1.119,9.171,60.262
2000,9,25,21,0,0,0.947,9.194,58.273
2000,9,26,0,0,0,0.804,9.077,53.078
2000,9,26,3,0,0,0.67,9.315,50.949
2000,9,26,6,0,0,0.57,9.458,51.669
2000,9,26,9,0,0,0.433,9.565,56.35
2000,9,26,12,0,0,0.393,14.819,48.218
2000,9,26,15,0,0,0.342,15.453,47.51
2000,9,26,18,0,0,0.295,15.353,48.437
2000,9,26,21,0,0,0.326,15.255,48.893
2000,9,27,0,0,0,0.31,15.095,48.989
2000,9,27,3,0,0,0.312,14.725,49.926
2000,9,27,6,0,0,0.31,13.943,48.611
2000,9,27,9,0,0,0.246,13.825,46.978
2000,9,27,12,0,0,0.237,13.915,46.717
2000,9,27,15,0,0,0.237,13.903,46.571
2000,9,27,18,0,0,0.238,13.862,46.42
2000,9,27,21,0,0,0.244,13.802,46.309
2000,9,28,0,0,0,0.249,13.713,46.094
2000,9,28,3,0,0,0.239,13.603,46.065
2000,9,28,6,0,0,0.244,13.378,46.002
2000,9,28,9,0,0,0.233,12.977,44.575
2000,9,28,12,0,0,0.228,12.823,44.565
2000,9,28,15,0,0,0.227,12.692,44.365
2000,9,28,18,0,0,0.243,12.6,44.205
2000,9,28,21,0,0,0.289,12.5,44.139
2000,9,29,0,0,0,0.283,12.418,44.279
2000,9,29,3,0,0,0.277,12.338,44.262
2000,9,29,6,0,0,0.312,12.28,44.609
2000,9,29,9,0,0,0.328,12.28,44.675
2000,9,29,12,0,0,0.638,3.899,23.272
2000,9,29,15,0,0,0.897,4.812,25.052
2000,9,29,18,0,0,1.142,5.451,26.974
2000,9,29,21,0,0,1.252,5.731,26.219
2000,9,30,0,0,0,1.193,5.973,29.682
2000,9,30,3,0,0,1.027,6.044,29.508
2000,9,30,6,0,0,0.954,5.791,28.444
2000,9,30,9,0,0,0.865,5.837,28.3
2000,9,30,12,0,0,0.806,5.605,28.327
2000,9,30,15,0,0,0.803,5.562,28.408
2000,9,30,18,0,0,0.818,5.503,28.005
2000,9,30,21,0,0,0.822,5.816,28.545
2000,10,1,0,0,0,0.879,5.607,28.072
2000,10,1,3,0,0,0.807,5.993,28.697
2000,10,1,6,0,0,0.811,5.588,28.895
2000,10,1,9,0,0,0.776,5.57,29.3
2000,10,1,12,0,0,0.881,5.179,27.267
2000,10,1,15,0,0,1.177,5.494,27.571
2000,10,1,18,0,0,1.392,6.139,29.955
2000,10,1,21,0,0,1.219,6.574,32.266
2000,10,2,0,0,0,1.023,5.854,29.247
2000,10,2,3,0,0,0.94,5.37,29.004
2000,10,2,6,0,0,1.194,5.806,30.641
2000,10,2,9,0,0,1.236,6.056,32.597
2000,10,2,12,0,0,1.407,6.282,32.176
2000,10,2,15,0,0,1.738,6.525,33.044
2000,10,2,18,0,0,1.822,6.76,32.972
2000,10,2,21,0,0,1.693,6.913,33.049
2000,10,3,0,0,0,1.378,7.499,35.701
2000,10,3,3,0,0,1.099,7.97,37.88
2000,10,3,6,0,0,0.984,7.935,38.497
2000,10,3,9,0,0,0.923,7.884,39.977
2000,10,3,12,0,0,0.903,8.005,42.299
2000,10,3,15,0,0,0.905,8.217,43.789
2000,10,3,18,0,0,0.905,8.165,44.871
2000,10,3,21,0,0,0.898,8.195,45.697
2000,10,4,0,0,0,0.905,8.319,46.202
2000,10,4,3,0,0,0.929,8.399,46.434
2000,10,4,6,0,0,0.96,8.461,49.067
2000,10,4,9,0,0,0.963,8.499,48.797
2000,10,4,12,0,0,0.973,8.562,48.672
2000,10,4,15,0,0,1.052,8.566,48.433
2000,10,4,18,0,0,1.037,8.534,47.699
2000,10,4,21,0,0,0.831,8.689,47.244
2000,10,5,0,0,0,0.617,9.098,48.599
2000,10,5,3,0,0,0.543,10.213,52.379
2000,10,5,6,0,0,0.563,10.377,52.58
2000,10,5,9,0,0,0.546,10.435,52.933
2000,10,5,12,0,0,0.557,10.441,53.396
2000,10,5,15,0,0,0.554,10.392,53.744
2000,10,5,18,0,0,0.523,10.38,54.111
2000,10,5,21,0,0,0.507,10.35,54.346
2000,10,6,0,0,0,0.519,10.34,54.563
2000,10,6,3,0,0,0.508,10.398,54.847
2000,10,6,6,0,0,0.481,10.458,55.162
2000,10,6,9,0,0,0.459,10.538,55.551
2000,10,6,12,0,0,0.462,10.608,55.965
2000,10,6,15,0,0,0.475,10.647,56.272
2000,10,6,18,0,0,0.471,10.685,56.54
2000,10,6,21,0,0,0.44,10.675,56.729
2000,10,7,0,0,0,0.421,10.673,56.907
2000,10,7,3,0,0,0.428,10.663,56.949
2000,10,7,6,0,0,0.434,10.653,56.947
2000,10,7,9,0,0,0.412,10.633,57.107
2000,10,7,12,0,0,0.383,10.633,57.184
2000,10,7,15,0,0,0.394,10.625,57.117
2000,10,7,18,0,0,0.399,10.723,57.214
2000,10,7,21,0,0,0.377,10.82,57.399
2000,10,8,0,0,0,0.378,10.82,57.336
2000,10,8,3,0,0,0.372,10.78,57.516
2000,10,8,6,0,0,0.359,10.692,57.786
2000,10,8,9,0,0,0.354,10.575,57.92
2000,10,8,12,0,0,0.365,10.505,58.163
2000,10,8,15,0,0,0.399,10.408,58.262
2000,10,8,18,0,0,0.426,10.357,58.54
2000,10,8,21,0,0,0.434,10.298,58.666
2000,10,9,0,0,0,0.47,10.248,58.873
2000,10,9,3,0,0,0.573,10.085,58.888
2000,10,9,6,0,0,0.648,10.14,58.4
2000,10,9,9,0,0,0.657,10.2,58.39
2000,10,9,12,0,0,0.668,10.31,58.612
2000,10,9,15,0,0,0.726,5.647,23.68
2000,10,9,18,0,0,0.604,10.478,58.686
2000,10,9,21,0,0,0.4,10.437,58.467
2000,10,10,0,0,0,0.377,10.405,58.343
2000,10,10,3,0,0,0.374,10.355,58.245
2000,10,10,6,0,0,0.345,10.305,58.201
2000,10,10,9,0,0,0.383,10.197,58.133
2000,10,10,12,0,0,0.397,9.997,59.178
2000,10,10,15,0,0,0.346,9.829,59.889
2000,10,10,18,0,0,0.323,9.775,60.533
2000,10,10,21,0,0,0.342,9.712,60.915
2000,10,11,0,0,0,0.349,9.664,61.162
2000,10,11,3,0,0,0.508,9.699,61.287
2000,10,11,6,0,0,0.748,4.867,30.3
2000,10,11,9,0,0,0.899,4.623,27.067
2000,10,11,12,0,0,1.053,5.327,30.311
2000,10,11,15,0,0,1.074,5.371,30.369
2000,10,11,18,0,0,1.326,5.697,27.64
2000,10,11,21,0,0,0.965,6.062,30.088
2000,10,12,0,0,0,0.64,6.306,33.06
2000,10,12,3,0,0,0.511,6.812,37.594
2000,10,12,6,0,0,0.449,10.318,58.319
2000,10,12,9,0,0,0.399,10.358,57.488
2000,10,12,12,0,0,0.458,5.481,20.495
2000,10,12,15,0,0,0.452,5.844,21.749
2000,10,12,18,0,0,0.28,10.391,54.653
2000,10,12,21,0,0,0.235,10.483,55.518
2000,10,13,0,0,0,0.211,10.585,56.503
2000,10,13,3,0,0,0.237,10.593,56.505
2000,10,13,6,0,0,0.202,10.522,55.888
2000,10,13,9,0,0,0.194,10.443,54.611
2000,10,13,12,0,0,0.25,3.212,202.84
2000,10,13,15,0,0,0.187,10.412,52.343
2000,10,13,18,0,0,0.217,10.433,51.895
2000,10,13,21,0,0,0.304,10.433,52.816
2000,10,14,0,0,0,0.264,10.477,53.321
2000,10,14,3,0,0,0.218,10.528,53.206
2000,10,14,6,0,0,0.174,10.44,53.821
2000,10,14,9,0,0,0.167,10.451,53.954
2000,10,14,12,0,0,0.169,10.521,53.865
2000,10,14,15,0,0,0.171,10.552,53.775
2000,10,14,18,0,0,0.176,10.562,53.976
2000,10,14,21,0,0,0.224,10.57,54.294
2000,10,15,0,0,0,0.232,10.51,54.506
2000,10,15,3,0,0,0.211,10.45,54.616
2000,10,15,6,0,0,0.22,10.283,54.905
2000,10,15,9,0,0,0.313,10.203,54.823
2000,10,15,12,0,0,0.55,4.734,24.95
2000,10,15,15,0,0,0.831,4.407,24.632
2000,10,15,18,0,0,1.07,4.992,28.654
2000,10,15,21,0,0,1.335,5.654,29.867
2000,10,16,0,0,0,1.247,6.104,31.798
2000,10,16,3,0,0,0.918,6.376,32.194
2000,10,16,6,0,0,0.701,6.511,34.502
2000,10,16,9,0,0,0.609,6.445,34.385
2000,10,16,12,0,0,0.579,6.406,35.12
2000,10,16,15,0,0,0.582,6.397,35.659
2000,10,16,18,0,0,0.588,6.774,36.977
2000,10,16,21,0,0,0.563,8.495,51.541
2000,10,17,0,0,0,0.549,8.275,49.851
2000,10,17,3,0,0,0.543,8.137,50.672
2000,10,17,6,0,0,0.538,8.045,51.69
2000,10,17,9,0,0,0.533,7.988,52.72
2000,10,17,12,0,0,0.528,7.96,53.742
2000,10,17,15,0,0,0.523,7.959,54.655
2000,10,17,18,0,0,0.537,7.975,55.384
2000,10,17,21,0,0,0.528,8.009,55.783
2000,10,18,0,0,0,0.519,8.044,55.935
2000,10,18,3,0,0,0.506,8.088,55.97
2000,10,18,6,0,0,0.491,8.149,56.005
2000,10,18,9,0,0,0.482,8.217,56.189
2000,10,18,12,0,0,0.48,8.239,56.521
2000,10,18,15,0,0,0.467,8.209,56.944
2000,10,18,18,0,0,0.551,8.162,57.233
2000,10,18,21,0,0,0.724,8.189,57.076
2000,10,19,0,0,0,0.679,4.899,114.28
2000,10,19,3,0,0,0.593,10.463,53.563
2000,10,19,6,0,0,0.514,10.413,53.279
2000,10,19,9,0,0,0.49,10.373,53.598
2000,10,19,12,0,0,0.39,10.313,53.776
2000,10,19,15,0,0,0.317,10.218,53.849
2000,10,19,18,0,0,0.313,10.163,54.038
2000,10,19,21,0,0,0.495,10.207,54.368
2000,10,20,0,0,0,0.561,10.258,55.631
2000,10,20,3,0,0,0.493,10.24,56.994
2000,10,20,6,0,0,0.444,10.218,58.267
2000,10,20,9,0,0,0.432,10.187,59.091
2000,10,20,12,0,0,0.402,10.06,58.087
2000,10,20,15,0,0,0.356,9.956,58.334
2000,10,20,18,0,0,0.333,9.878,58.584
2000,10,20,21,0,0,0.351,9.8,58.83
2000,10,21,0,0,0,0.411,9.718,59.153
2000,10,21,3,0,0,0.47,9.709,59.651
2000,10,21,6,0,0,0.504,9.749,60.361
2000,10,21,9,0,0,0.492,9.808,61.066
2000,10,21,12,0,0,0.486,9.87,61.803
2000,10,21,15,0,0,0.476,9.908,62.68
2000,10,21,18,0,0,0.496,9.839,62.522
2000,10,21,21,0,0,0.554,9.715,62.689
2000,10,22,0,0,0,0.589,9.664,62.846
2000,10,22,3,0,0,0.607,9.713,63.258
2000,10,22,6,0,0,0.613,9.894,64.395
2000,10,22,9,0,0,0.613,10.173,67.298
2000,10,22,12,0,0,0.617,10.277,67.482
2000,10,22,15,0,0,0.622,10.332,67.57
2000,10,22,18,0,0,0.635,10.368,67.578
2000,10,22,21,0,0,0.643,10.428,67.558
2000,10,23,0,0,0,0.65,10.587,67.537
2000,10,23,3,0,0,0.661,10.787,67.478
2000,10,23,6,0,0,0.679,10.965,67.353
2000,10,23,9,0,0,0.705,11.023,67.353
2000,10,23,12,0,0,0.74,11.04,67.136
2000,10,23,15,0,0,0.786,11.087,66.983
2000,10,23,18,0,0,0.853,11.145,65.851
2000,10,23,21,0,0,0.877,11.205,65.808
2000,10,24,0,0,0,0.883,11.245,65.804
2000,10,24,3,0,0,0.886,11.275,65.783
2000,10,24,6,0,0,0.889,11.325,65.716
2000,10,24,9,0,0,0.892,11.425,65.631
2000,10,24,12,0,0,0.898,11.575,65.576
2000,10,24,15,0,0,0.901,11.747,65.621
2000,10,24,18,0,0,0.892,11.807,65.749
2000,10,24,21,0,0,0.866,11.718,65.883
2000,10,25,0,0,0,0.823,11.547,66.018
2000,10,25,3,0,0,0.773,11.357,66.101
2000,10,25,6,0,0,0.727,11.138,66.194
2000,10,25,9,0,0,0.687,10.791,66.944
2000,10,25,12,0,0,0.641,10.538,67.045
2000,10,25,15,0,0,0.598,10.347,67.07
2000,10,25,18,0,0,0.559,10.158,67.033
